id,lat,lon,city,iata,size
7849,38.27268853598096,114.609375,Shijiazhuang,SJW,2
3264,40.979898069620134,111.796875,Hohhot,HET,2
3321,8.059229627200187,98.4375,Phuket,HKT,2
6961,27.99440141104615,120.9375,Wenzhou,WNZ,2
5491,22.59372606392931,108.28125,Nanning,NNG,2
4127,56.170022982932046,92.4609375,Krasnoyarsk,KJA,2
1970,30.44867367928756,104.0625,Chengdu,CTU,2
6593,36.87962060502676,117.0703125,Jinan,TNA,2
5453,29.84064389983442,121.2890625,Ningbo,NGB,2
3170,21.28937435586042,105.8203125,Hanoi,HAN,2
8024,36.59788913307021,103.7109375,Lanzhou,LHW,2
4124,34.30714385628804,135.3515625,Osaka,KIX,2
2743,25.79989118208832,119.53125,Fuzhou,FOC,2
2212,13.92340389772334,100.546875,Bangkok (Don Muang),DMK,2
6306,41.50857729743934,123.3984375,Shenyang,SHE,2
6452,18.312810846425442,109.3359375,Sanya,SYX,2
2193,39.09596293630549,121.640625,Dalian,DLC,2
5132,14.6048471550539,120.9375,Manila,MNL,2
6297,10.83330598364249,106.5234375,Ho Chi Minh City,SGN,2
6480,36.3151251474805,120.234375,Qingdao,TAO,2
4362,26.431228064506435,106.875,Guiyang,KWE,2
3401,45.58328975600631,126.2109375,Harbin,HRB,2
6648,39.09596293630549,117.421875,Tianjin,TSN,2
1949,28.304380682962773,113.203125,Changsha,CSX,2
1694,34.59704151614417,113.90625,Zhengzhou,CGO,2
5476,31.653381399663985,118.828125,Nanjing,NKG,2
6623,25.165173368663936,121.2890625,Taipei,TPE,1
3359,35.4606699514953,139.921875,Tokyo,HND,1
7075,24.5271348225978,118.125,Xiamen,XMN,1
6998,30.751277776257812,114.2578125,Wuhan,WUH,1
5521,35.7465122599185,140.2734375,Tokyo,NRT,1
3276,30.14512718337612,120.5859375,Hangzhou,HGH,1
3166,19.973348786110602,110.390625,Haikou,HAK,1
4342,2.8113711933311296,101.6015625,Kuala Lumpur,KUL,1
4179,25.165173368663936,103.0078125,Kunming,KMG,1
1767,29.84064389983442,106.5234375,Chongqing,CKG,1
1236,13.581920900545843,100.8984375,Bangkok,BKK,1
3317,22.268764039073965,113.90625,Hong Kong,HKG,1
7837,1.4061088354351563,104.0625,Singapore,SIN,1
6467,22.59372606392931,113.90625,Shenzhen,SZX,1
3520,37.43997405227058,126.5625,Seoul,ICN,1
8603,39.6395375643667,116.3671875,Beijing Daxing,PKX,1
7056,34.30714385628804,108.6328125,Xi'an,XIY,1
8762,30.44867367928756,104.4140625,Chengdu,TFU,1
1562,23.24134610238614,113.203125,Guangzhou,CAN,1
5762,40.17887331434696,116.71875,Beijing,PEK,1
5972,31.05293398570515,121.640625,Shanghai,PVG,1
685,-18.97902595325527,-159.609375,Aitutaki,AIT,4
2633,-13.92340389772334,-171.9140625,Apia,FGI,4
2792,-14.264383087562646,-169.453125,Fitiuta,FTI,4
2804,-14.264383087562646,-178.2421875,Futuna Island,FUT,4
3390,-19.642587534013032,-174.375,Lifuka,HPA,4
3517,-17.644022027872726,-179.296875,Cicia,ICI,4
3644,-27.059125784374057,-109.3359375,Easter Island,IPC,4
3703,-18.97902595325527,-169.8046875,Alofi,IUE,4
4578,-18.312810846425442,-178.9453125,Lakeba Island,LKB,4
5595,-14.264383087562646,-169.8046875,Ofu,OFU,4
7958,-17.308687886770024,-178.9453125,Vanua Balavu,VBV,4
8466,-21.28937435586042,-175.078125,Eua,EUA,4
813,-15.623036831528259,-146.25,Apataki,APK,4
924,-9.795677582829734,-138.8671875,Atuona,AUQ,4
2989,-23.24134610238614,-135,Totegegie (Gambier Islands),GMR,4
3034,-0.35156029399227234,-90.3515625,Baltra Island,GPS,4
4103,-15.623036831528259,-145.1953125,Kauehi,KHZ,4
4146,-15.623036831528259,-146.953125,Kaukura,KKR,4
6250,-1.0546279422758842,-89.6484375,San Cristóbal Island,Galápagos (SCY,4
7072,-14.6048471550539,-145.8984375,Manihi,XMH,4
7662,-20.632784250388017,-138.515625,Tureia,ZTA,4
7811,-22.59372606392931,-152.9296875,Rimatara,RMT,4
7820,-23.885837699861998,-147.65625,"Raivavae, Rairua",RVV,4
7906,-15.284185114076433,-148.359375,Tikehau,TIH,4
7913,-14.6048471550539,-145.1953125,Takaroa,TKX,4
7932,-16.636191878397657,-180,Taveuni,TVU,4
7936,-9.102096738726447,-139.5703125,Ua Huka,UAH,4
7937,-9.449061826881424,-139.921875,Ua Pou,UAP,4
8114,-14.6048471550539,-145.1953125,Takapoto,TKP,4
8139,-18.646245142670605,-174.0234375,Vavaʻu,VAV,4
8270,-16.299051014581828,-144.4921875,Katiu,KXU,4
8276,-15.623036831528259,-145.546875,Aratika,RKA,4
8293,-15.961329081596647,-146.25,Niau,NIU,4
8637,-19.31114335506464,-138.8671875,Nukutavake,NUK,4
8638,-15.961329081596647,-142.3828125,Takume,TJN,4
8641,-18.312810846425442,-137.109375,Pukarua,PUK,4
8642,-18.312810846425442,-136.40625,Reao,REA,4
8643,-17.308687886770024,-138.515625,Tatakoto,TKV,4
8647,-15.961329081596647,-140.2734375,Fakahina,FHZ,4
524,-17.308687886770024,-145.546875,Anaa,AAA,4
660,-14.264383087562646,-146.25,Ahe,AHE,4
1721,-43.834526782236836,-176.484375,Waitangi,CHT,4
2565,-16.636191878397657,-145.1953125,Faaite,FAC,4
2579,-15.961329081596647,-145.546875,Fakarava,FAV,4
4844,-16.299051014581828,-152.2265625,Maupiti,MAU,4
5313,-14.944784875088363,-148.7109375,Mataiva,MVT,4
6183,-22.59372606392931,-151.5234375,Rurutu,RUR,4
6947,-13.239945499286305,-176.1328125,Wallis and Futuna Islands,WLS,4
7928,-23.24134610238614,-149.4140625,Tubuai,TUB,4
8636,-18.646245142670605,-138.8671875,Vahitahi,VHZ,4
8639,-14.944784875088363,-138.8671875,Puka-Puka,PKP,4
8640,-17.644022027872726,-142.734375,Hikueru,HHZ,4
8644,-15.961329081596647,-140.9765625,Fangatau,FGU,4
966,-15.284185114076433,-146.6015625,Arutua,AXR,4
3452,-16.636191878397657,-151.171875,Huahine,HUH,4
7731,-8.754794702435614,-140.2734375,Nuku Hiva,NHV,4
824,-13.92340389772334,-171.9140625,Apia,APW,4
5167,-17.644022027872726,-149.765625,Moorea,MOZ,4
5895,-14.264383087562646,-170.859375,Pago Pago,PPG,4
6046,-21.28937435586042,-159.9609375,Rarotonga Island,RAR,4
7804,-16.636191878397657,-151.5234375,Raiatea,RFP,4
8645,-14.264383087562646,-141.328125,Napuka,NAU,4
1322,-16.299051014581828,-151.875,Bora Bora,BOB,4
6161,-15.961329081596647,-142.3828125,Raroia,RRR,4
6493,-21.28937435586042,-175.078125,Nukuʻalofa,TBU,4
3378,-17.97873309555617,-140.9765625,Hao Island,HOI,3
5069,-16.636191878397657,-143.7890625,Makemo,MKP,3
7805,-14.944784875088363,-147.65625,Rangiroa,RGI,3
5905,-17.644022027872726,-149.765625,Tahiti,PPT,2
623,-34.59704151614417,-68.5546875,San Rafael,AFA,4
650,-25.482951175355314,-54.84375,Ciudad del Este,AGT,4
828,-21.943045533438177,-48.1640625,Araraquara,AQA,4
883,-9.449061826881424,-77.6953125,Huaraz,ATA,4
894,-3.162455530237851,-52.3828125,Altamira,ATM,4
983,-13.239945499286305,-74.1796875,Ayacucho,AYP,4
1348,-15.961329081596647,-52.3828125,Barra do Garças,BPG,4
1465,-12.554563528593658,-60.1171875,Vilhena,BVH,4
1710,-6.315298538330036,-77.6953125,Chachapoyas,CHH,4
1734,-11.178401873711783,-68.90625,Cobija,CIJ,4
1750,-7.01366792756663,-78.3984375,Cajamarca,CJA,4
1809,-18.97902595325527,-57.65625,Corumbá,CMG,4
1888,-27.37176730052304,-70.6640625,Copiapó,CPO,4
2070,-7.71099165543322,-72.7734375,Cruzeiro do Sul,CZS,4
3118,-18.97902595325527,-41.8359375,Governador Valadares,GVR,4
3136,-10.83330598364249,-65.390625,Guayaramerín,GYA,4
3462,-9.795677582829734,-76.2890625,Huánuco,HUU,4
3690,-4.214943141390642,-55.8984375,Itaituba,ITB,4
3760,-11.867350911459308,-75.5859375,Jauja,JAU,4
3926,-15.623036831528259,-70.3125,Juliaca,JUL,4
4493,-12.554563528593658,-41.1328125,Lençóis,LEC,4
4654,-3.8642546157214044,-79.453125,Loja,LOH,4
4674,-1.4061088354351563,-69.609375,La Pedrera,LPD,4
4943,-1.0546279422758842,-52.734375,Almeirim,MEU,4
5022,-22.268764039073965,-49.921875,Marília,MII,4
5576,-0.35156029399227234,-76.9921875,Coca,OCC,4
5808,-2.8113711933311296,-56.953125,Parintins,PIN,4
5812,-5.266007882805496,-80.5078125,Piura,PIU,4
5848,-22.59372606392931,-55.546875,Ponta Porã,PMG,4
5910,-31.653381399663985,-60.46875,Paraná,PRA,4
6096,-11.178401873711783,-66.09375,Riberalta,RIB,4
6164,-36.59788913307021,-64.3359375,Santa Rosa,RSA,4
6490,-3.5134210456400385,-80.5078125,Tumbes,TBP,4
6529,-9.449061826881424,-75.9375,Tingo María,TGI,4
6692,-4.56547355071028,-81.2109375,Talara,TYL,4
6768,-29.84064389983442,-56.953125,Uruguaiana,URG,4
6816,-40.979898069620134,-62.9296875,Viedma,VDM,4
6827,1.0546279422758842,-76.640625,Villagarzón,VGZ,4
7579,-39.6395375643667,-73.125,Valdivia,ZAL,4
7644,-40.713955826286046,-73.125,Osorno,ZOS,4
7748,-11.523087506868508,-61.5234375,Cacoal,OAL,4
7814,-16.636191878397657,-54.84375,Rondonópolis,ROO,4
7826,-31.653381399663985,-60.8203125,Santa Fe,SFN,4
7844,-23.24134610238614,-45.703125,Sao Jose Dos Campos,SJK,4
7845,0,-67.1484375,São Gabriel da Cachoeira,SJL,4
7891,-2.8113711933311296,-69.609375,Tarapaca,TCD,4
7894,-17.97873309555617,-70.3125,Tacna,TCQ,4
7931,-3.8642546157214044,-49.5703125,Tucuruí,TUR,4
7955,-20.3034175184893,-66.796875,Uyuni,UYU,4
7956,-21.616579336740607,-45.3515625,Varginha,VAG,4
7989,-0.35156029399227234,-65.0390625,Santa Isabel do Rio Negro,IRZ,4
8039,-27.37176730052304,-65.0390625,Termas de Río Hondo,RHD,4
8063,-42.293564192170074,-73.828125,Castro,MHC,4
8066,-3.5134210456400385,-80.15625,Santa Rosa,ETR,4
8130,-22.59372606392931,-44.6484375,Resende,REZ,4
8228,-31.353636941500994,-58.0078125,Salto,STY,4
8299,-32.249974455863295,-65.0390625,Santa Rosa de Conlara,RLO,4
8351,-28.61345942400442,-49.21875,Jaguaruna,JJG,4
8385,-5.615985819155333,-78.75,Jaén,JAE,4
8398,-12.554563528593658,-55.546875,Sorriso,SMT,4
8399,-33.13755119234615,-64.3359375,Río Cuarto,RCU,4
8433,-53.33087298301705,-70.3125,Porvenir,WPR,4
8434,-54.977613670696265,-67.5,Puerto Williams,WPU,4
8462,-10.141931686131024,-59.4140625,Aripuanã,AIR,4
8679,-24.20688962239802,-50.625,Telêmaco Borba,TEC,4
8684,-25.482951175355314,-51.6796875,Guarapuava,GPB,4
8685,-20.632784250388017,-48.515625,Barretos,BAT,4
8686,-20.632784250388017,-47.4609375,Franca,FRC,4
8688,-3.5134210456400385,-57.65625,Maués,MBZ,4
8693,-1.7575368113083163,-52.3828125,Porto De Moz,PTQ,4
8697,-1.7575368113083163,-50.2734375,Breves,BVS,4
8706,-24.20688962239802,-54.140625,Guaíra,GGJ,4
8707,-26.11598592533352,-50.9765625,União da Vitória,UVI,4
8742,-8.407168163601074,-35.859375,Caruaru,CAU,4
8744,-8.059229627200187,-38.3203125,Serra Talhada,SET,4
8780,-7.01366792756663,-37.265625,Patos,JPO,4
8793,-3.162455530237851,-47.4609375,Paragominas,JPE,4
8801,-23.885837699861998,-53.4375,Umuarama,UMU,4
8809,-13.239945499286305,-39.0234375,Cairu,MXQ,4
8827,-11.178401873711783,-74.53125,Mazamari,MZA,4
8832,-8.754794702435614,-36.5625,Garanhuns,QGP,4
8836,-0.7031073524364867,-47.4609375,Salinópolis,OPP,4
8844,-5.965753671065528,-61.171875,Manicoré,MNX,4
8845,-4.56547355071028,-59.765625,Borba,RBB,4
8846,-7.71099165543322,-40.4296875,Araripina,JAW,4
8849,-17.97873309555617,-41.484375,Teófilo Otoni,TFL,4
8850,-17.308687886770024,-46.7578125,Paracatu,PYT,4
8875,-7.01366792756663,-38.671875,Cajazeiras,CJZ,4
8878,-20.3034175184893,-42.1875,Manhuaçu,JMA,4
8893,-19.31114335506464,-40.078125,Linhares,LHN,4
8900,-16.299051014581828,-42.1875,Salinas,IAL,4
8933,-6.664607562172579,-50.9765625,Ourilândia do Norte,OIA,4
545,-19.642587534013032,-47.109375,Araxá,AAX,4
627,-9.795677582829734,-56.25,Alta Floresta,AFL,4
833,-16.299051014581828,-71.71875,Arequipa,AQP,4
1168,-38.8225909761771,-62.2265625,Bahía Blanca,BHI,4
1375,-12.21118019150399,-45,Barreiras,BRA,4
1749,-4.214943141390642,-63.28125,Coari,CIZ,4
1842,-27.37176730052304,-58.7109375,Corrientes,CNQ,4
1979,-2.8113711933311296,-79.1015625,Cuenca,CUE,4
2500,-6.664607562172579,-69.9609375,Eirunepé,ERN,4
2613,-3.8642546157214044,-32.34375,Fernando de Noronha,FEN,4
2717,-26.11598592533352,-58.359375,Formosa,FMA,4
2895,-28.304380682962773,-54.140625,Santo Ângelo,GEL,4
3000,-14.264383087562646,-42.890625,Guanambi,GNM,4
3034,-0.35156029399227234,-90.3515625,Baltra Island,GPS,4
3648,0.7031073524364867,-77.6953125,Ipiales,IPI,4
3650,-19.31114335506464,-42.5390625,Ipatinga,IPN,4
4447,-7.36246686553574,-64.6875,Lábrea,LBR,4
4470,-1.4061088354351563,-72.7734375,La Chorrera,LCR,4
4762,-33.13755119234615,-66.4453125,San Luis,LUQ,4
4927,-1.0546279422758842,-80.5078125,Manta,MEC,4
5179,-51.83577752045248,-58.359375,"Mount Pleasant, Falkland Islands",MPN,4
5309,1.4061088354351563,-70.3125,Mitú,MVP,4
5674,-17.97873309555617,-67.1484375,Oruro,ORU,4
5745,-8.407168163601074,-74.53125,Pucallpa,PCL,4
5755,-34.885930940753155,-55.1953125,Punta del Este,PDP,4
5763,-12.554563528593658,-69.2578125,Puerto Maldonado,PEM,4
5772,-28.304380682962773,-52.3828125,Passo Fundo,PFB,4
5856,-42.811521745097885,-65.0390625,Puerto Madryn,PMY,4
5867,-51.618016548773696,-72.421875,Puerto Natales,PNT,4
5880,-18.646245142670605,-46.40625,Patos de Minas,POJ,4
5933,1.4061088354351563,-77.34375,Pasto,PSO,4
6055,-14.264383087562646,-67.5,Rurrenabaque,RBQ,4
6087,-53.74871079689898,-67.8515625,Río Grande,RGA,4
6250,-1.0546279422758842,-89.6484375,San Cristóbal Island,Galápagos (SCY,4
6254,-27.68352808378776,-64.3359375,Santiago del Estero,SDE,4
6492,-4.214943141390642,-69.9609375,Tabatinga,TBT,4
6525,-3.5134210456400385,-64.6875,Tefé,TFF,4
6589,-1.4061088354351563,-56.25,Porto Trombetas,TMT,4
6638,-8.059229627200187,-79.1015625,Trujillo,TRU,4
6703,-31.653381399663985,-68.5546875,San Juan,UAQ,4
7593,-38.8225909761771,-72.7734375,Temuco,ZCO,4
7985,-21.28937435586042,-56.6015625,Bonito,BYO,4
8359,-20.3034175184893,-45,Divinópolis,DIQ,4
8469,-2.8113711933311296,-40.4296875,"Cruz, Ceará",Jijoca de Jericoaco (JJD,4
8540,-26.11598592533352,-52.734375,Pato Branco,PTO,4
8709,-22.917922936146034,-43.2421875,Rio de Janeiro - Jacarepaguá,RRJ,4
8713,-15.284185114076433,-39.0234375,Una,UNA,4
8880,-13.92340389772334,-39.0234375,Maraú,MUU,4
8959,-13.581920900545843,-39.0234375,Boipeba,PBA,4
843,-18.312810846425442,-70.3125,Arica,ARI,4
854,-21.28937435586042,-50.2734375,Araçatuba,ARU,4
1747,-6.664607562172579,-79.8046875,Chiclayo,CIX,4
1752,-22.59372606392931,-68.90625,Calama,CJC,4
1774,-5.965753671065528,-49.921875,Parauapebas (Carajás),CKS,4
1800,-17.644022027872726,-48.515625,Caldas Novas,CLV,4
1895,-7.36246686553574,-35.859375,Campina Grande,CPV,4
1953,-28.61345942400442,-65.7421875,San Fernando del Valle de Catama,CTC,4
2489,-42.811521745097885,-71.015625,Esquel,EQS,4
3657,-3.8642546157214044,-73.4765625,Iquitos,IQT,4
3665,-29.22889003019423,-66.796875,La Rioja,IRJ,4
3742,-21.616579336740607,-43.2421875,Juiz de Fora,IZA,4
3876,-26.11598592533352,-48.8671875,Joinville,JOI,4
3888,-10.83330598364249,-61.875,Ji-Paraná,JPR,4
4689,-0.35156029399227234,-74.8828125,Puerto Leguizamo,LQM,4
4828,-5.266007882805496,-49.21875,"Marabá, Pará",MAB,4
4889,0,-50.9765625,Macapá,MCP,4
5147,-16.636191878397657,-43.9453125,Montes Claros,MOC,4
5871,-9.449061826881424,-40.4296875,Petrolina,PNZ,4
5936,-27.37176730052304,-55.8984375,Posadas,PSS,4
5965,0.35156029399227234,-76.640625,Puerto Asís,PUU,4
6082,-27.37176730052304,-59.0625,Resistencia,RES,4
6095,-29.84064389983442,-53.7890625,Santa Maria,RIA,4
6352,-19.31114335506464,-65.0390625,Sucre,SRE,4
6559,-21.616579336740607,-64.6875,Tarija,TJA,4
7923,-6.664607562172579,-76.2890625,Tarapoto,TPP,4
7959,-14.944784875088363,-40.78125,Vitória da Conquista,VDC,4
8487,-15.961329081596647,-5.625,Jamestown,HLE,4
8855,-31.653381399663985,-52.3828125,Pelotas,PET,4
1026,-45.82879925192134,-71.71875,Balmaceda,BBA,4
1553,-24.84656534821974,-53.4375,Cascavel,CAC,4
1880,-40.17887331434696,-71.015625,San Martín de los Andes,CPC,4
1906,-45.82879925192134,-67.5,Comodoro Rivadavia,CRD,4
2030,-29.22889003019423,-51.328125,Caxias do Sul,CXJ,4
3610,-5.615985819155333,-47.4609375,Imperatriz,IMP,4
3785,-7.36246686553574,-39.375,Juazeiro do Norte,JDO,4
4506,-4.214943141390642,-69.9609375,"Leticia, Amazonas",LET,4
4975,-23.56398712845122,-52.03125,Maringá,MGF,4
5548,-26.745610382199015,-48.515625,Navegantes,NVT,4
5658,-11.867350911459308,-55.546875,"Sinop, Mato Grosso",OPS,4
6077,-43.32517767999295,-65.390625,Trelew,REL,4
6088,-51.618016548773696,-69.2578125,Río Gallegos,RGL,4
6388,-2.4601811810210035,-54.84375,Santarém,STM,4
6507,-14.944784875088363,-65.0390625,Trinidad,TDD,4
7020,-27.059125784374057,-52.734375,Chapecó,XAP,4
7713,-22.268764039073965,-49.21875,Bauru,JTC,4
773,-23.56398712845122,-70.3125,Antofagasta,ANF,4
3640,-14.944784875088363,-39.0234375,Ilhéus,IOS,4
3656,-20.632784250388017,-70.3125,Iquique,IQQ,4
4916,-37.996162679728116,-57.65625,Mar del Plata,MDQ,4
5846,-41.50857729743934,-73.125,Puerto Montt,PMC,4
6261,-22.917922936146034,-43.2421875,Rio de Janeiro,SDU,4
6704,-19.642587534013032,-47.8125,Uberaba,UBA,4
6775,-54.77534585936448,-68.203125,Ushuaia,USH,4
8001,-10.141931686131024,-48.515625,Palmas,PMW,4
1612,-36.87962060502676,-73.125,Concepción,CCP,4
1998,-13.581920900545843,-72.0703125,Cusco,CUZ,4
3925,-24.5271348225978,-65.0390625,San Salvador de Jujuy,JUJ,4
4475,-23.24134610238614,-50.9765625,Londrina,LDB,4
4709,-29.84064389983442,-71.3671875,La Serena,LSC,4
6056,-9.795677582829734,-67.8515625,Rio Branco,RBR,4
6534,-4.915832801313166,-42.890625,Teresina,THE,4
2791,-50.28933925329178,-72.0703125,El Calafate,FTE,3
3556,-25.79989118208832,-54.4921875,Puerto Iguazú,IGR,3
5513,-38.8225909761771,-68.203125,Neuquén,NQN,3
5892,-22.268764039073965,-51.328125,Presidente Prudente,PPB,3
5963,-52.90890204777026,-71.015625,Punta Arenas,PUQ,3
5973,-8.754794702435614,-63.984375,Porto Velho,PVH,3
699,-10.83330598364249,-36.9140625,Aracaju,AJU,3
1575,-17.308687886770024,-66.09375,Cochabamba,CBB,3
1697,-20.632784250388017,-54.84375,Campo Grande,CGR,3
3559,-25.482951175355314,-54.4921875,Foz do Iguaçu,IGU,3
6666,-26.745610382199015,-65.0390625,Tucumán,TUC,3
6841,-20.3034175184893,-40.4296875,"Vitória, Espírito Santo",VIX,3
6044,-21.28937435586042,-47.8125,Ribeirão Preto,RAO,3
6716,-18.97902595325527,-48.1640625,Uberlândia,UDI,3
7847,-20.961439614096836,-49.5703125,São José do Rio Preto,SJP,3
7868,-2.4601811810210035,-44.296875,São Luís,SLZ,3
7858,-24.84656534821974,-65.390625,Salta,SLA,3
1377,-41.244772343082076,-71.015625,San Carlos de Bariloche,BRC,3
3141,-16.636191878397657,-49.21875,Goiânia,GYN,3
4672,-16.636191878397657,-68.203125,La Paz,LPB,3
6149,-32.84267363195431,-60.8203125,Rosario,ROS,3
3885,-7.01366792756663,-34.8046875,"João Pessoa, Paraíba",JPA,3
877,-25.165173368663936,-57.65625,Asunción,ASU,3
2697,-27.68352808378776,-48.515625,Florianópolis,FLN,3
1355,-16.299051014581828,-39.0234375,Porto Seguro,BPS,3
4924,-32.84267363195431,-68.90625,Mendoza,MDZ,3
5299,-34.885930940753155,-55.8984375,Montevideo,MVD,3
1683,-15.623036831528259,-56.25,Cuiabá,CGB,3
5420,-5.615985819155333,-35.5078125,Natal,NAT,3
6889,-17.644022027872726,-63.28125,Santa Cruz de la Sierra,VVI,3
3137,-2.108898659243132,-79.8046875,Guayaquil,GYE,3
4899,-9.449061826881424,-35.859375,Maceió,MCZ,3
5872,-30.14512718337612,-51.328125,Porto Alegre,POA,3
6732,0,-78.3984375,Quito,UIO,3
2751,-3.8642546157214044,-38.671875,Fortaleza,FOR,3
2015,-25.482951175355314,-49.21875,Curitiba,CWB,3
1105,-1.4061088354351563,-48.515625,Belém,BEL,3
1869,-31.353636941500994,-64.3359375,Córdoba,COR,3
4838,-3.162455530237851,-60.1171875,Manaus,MAO,3
6364,-12.897489183755896,-38.3203125,Salvador da Bahia,SSA,2
1689,-23.56398712845122,-46.7578125,São Paulo,CGH,2
1393,-15.961329081596647,-47.8125,Brasília,BSB,2
6074,-8.059229627200187,-34.8046875,Recife,REC,2
2938,-22.917922936146034,-43.2421875,Rio de Janeiro,GIG,2
620,-34.59704151614417,-58.359375,Buenos Aires,AEP,2
2561,-34.885930940753155,-58.7109375,Buenos Aires,EZE,2
6243,-33.43144133557529,-70.6640625,Santiago de Chile,SCL,2
1831,-19.642587534013032,-43.9453125,Belo Horizonte,CNF,2
4562,-11.867350911459308,-76.9921875,Lima,LIM,2
6809,-22.917922936146034,-47.109375,São Paulo,VCP,2
3056,-23.56398712845122,-46.40625,São Paulo,GRU,1
534,-24.84656534821974,31.640625,Mala Mala,AAM,4
696,-12.21118019150399,44.296875,Anjouan,AJN,4
1250,-1.4061088354351563,31.9921875,Bukoba,BKZ,4
2300,-7.36246686553574,20.7421875,Dundo,DUE,4
2841,-2.8113711933311296,10.1953125,Gamba,GAX,4
3945,-10.141931686131024,31.2890625,Kasama,KAA,4
4177,-2.4601811810210035,28.828125,Cyangugu,KME,4
4322,1.0546279422758842,34.8046875,Kitale,KTL,4
4750,-26.745610382199015,15.1171875,Lüderitz,LUD,4
4760,-11.867350911459308,20.0390625,Luena,LUO,4
4977,-30.751277776257812,30.234375,Margate,MGH,4
5124,-14.6048471550539,40.78125,Nacala,MNC,4
5138,-11.178401873711783,28.828125,Mansa,MNS,4
5168,-17.644022027872726,24.2578125,Katima Mulilo,MPA,4
5244,-29.535229562948455,27.421875,Maseru,MSU,4
5297,-1.7575368113083163,13.359375,Franceville,MVB,4
5384,-10.487811882056686,40.078125,Mtwara,MYW,4
5914,-4.214943141390642,55.546875,Praslin Island,PRI,4
6870,-19.31114335506464,33.3984375,Chimoio,VPY,4
6891,-13.239945499286305,35.15625,Lichinga,VXC,4
7723,-20.3034175184893,44.296875,Morondava,MOQ,4
7758,-17.97873309555617,15.8203125,Ondangwa,OND,4
7785,-23.885837699861998,29.53125,"Polokwane, Limpopo",PTG,4
7790,-29.535229562948455,30.234375,Pietermaritzburg,PZB,4
7802,-28.61345942400442,31.9921875,Richards Bay,RCB,4
7883,-14.264383087562646,50.2734375,Sambava,SVB,4
7952,-31.653381399663985,28.828125,Mthatha,UTT,4
7965,-3.8642546157214044,39.7265625,Vipingo,VPG,4
8015,-9.795677582829734,20.390625,Saurimo,VHC,4
8018,-15.284185114076433,49.5703125,Maroantsetra,WMN,4
8059,-6.315298538330036,12.3046875,Soyo,SZA,4
8261,-27.68352808378776,22.8515625,Sishen,SIS,4
8281,0.35156029399227234,34.8046875,Kakamega,GGM,4
8335,-8.059229627200187,39.7265625,Mafia Island,MFA,4
8365,-24.84656534821974,31.640625,Londolozi,LDZ,4
8408,1.4061088354351563,11.6015625,Oyem,OYE,4
8575,-1.4061088354351563,5.625,Annobón,NBN,4
8733,0.35156029399227234,73.4765625,Maavaarulu,RUL,4
8856,0.35156029399227234,73.125,Faresmathoda,FMT,4
1552,-5.615985819155333,12.3046875,Cabinda,CAB,4
2239,-6.315298538330036,35.859375,Dodoma,DOD,4
2502,-22.59372606392931,17.2265625,Windhoek,ERS,4
2663,0.35156029399227234,25.3125,Kisangani,FKI,4
2727,-5.965753671065528,29.1796875,Kalemie,FMI,4
2794,-25.165173368663936,47.109375,Tôlanaro,FTU,4
2805,-0.35156029399227234,73.4765625,Fuvahmulah,FVM,4
3244,-24.5271348225978,30.9375,Hoedspruit,HDS,4
3479,-18.646245142670605,27.0703125,Hwange National Park,HWN,4
3620,-23.885837699861998,35.5078125,Inhambane,INH,4
3946,-16.636191878397657,28.828125,Kariba,KAB,4
4116,-28.92163128242129,24.609375,"Kimberley, Northern Cape",KIM,4
4193,-0.35156029399227234,42.5390625,Kismayo,KMU,4
4201,-2.8113711933311296,26.015625,Kindu,KND,4
4858,-8.754794702435614,33.3984375,Mbeya,MBI,4
4910,0,18.28125,Mbandaka,MDK,4
5048,-15.623036831528259,46.40625,Mahajanga,MJN,4
5249,-15.284185114076433,12.3046875,Namibe,MSZ,4
5503,-12.897489183755896,15.8203125,Huambo,NOV,4
6158,-19.642587534013032,63.28125,Rodrigues Island,RRG,4
6522,-15.961329081596647,33.75,Tete,TET,4
6718,-17.97873309555617,36.9140625,Quelimane,UEL,4
6785,-28.304380682962773,21.09375,Upington,UTN,4
7875,-16.97274101999902,49.921875,Sainte-Marie,SMS,4
7881,-14.6048471550539,17.578125,Menongue,SPP,4
7884,-12.554563528593658,16.875,Kuito,SVP,4
7911,-4.915832801313166,29.53125,Kigoma,TKQ,4
7914,-23.24134610238614,43.59375,Toliara,TLE,4
7964,-16.97274101999902,15.8203125,Ondjiva,VPE,4
8000,-5.266007882805496,39.7265625,Pemba Island,PMA,4
8057,0.7031073524364867,73.4765625,Huvadhu Atoll,GKK,4
8112,-4.915832801313166,32.6953125,Tabora,TBO,4
8231,-24.84656534821974,31.640625,"Skukuza, Kruger National Park",SZK,4
8260,-34.016241889667015,23.203125,Plettenberg Bay,PBZ,4
8322,-10.83330598364249,35.5078125,Songea,SGX,4
8323,-5.266007882805496,39.0234375,Tanga,TGT,4
8334,-7.71099165543322,35.859375,Iringa,IRI,4
8510,-3.8642546157214044,32.6953125,Kahama,KBH,4
8716,-6.315298538330036,30.9375,Mpanda,NPY,4
8758,-2.8113711933311296,32.34375,Geita,GIT,4
8888,-1.4061088354351563,29.8828125,Kisoro,KXO,4
8915,-12.21118019150399,25.3125,Kalumbila,UMB,4
2434,-33.13755119234615,27.7734375,East London,ELS,4
2777,-21.28937435586042,27.421875,Francistown,FRW,4
